Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",924.217900594076,28.5302149147554,0.503651880572204,0
"BM3D",767.885448455811,33.7890213803059,0.801432849433309,4.29479379506144
"KSVD",950.658819834391,38.59212279453,0.921614015161167,93.9817622556063
"FOE",876.435727437337,31.6464958996201,0.692009507569071,47.9451253114628
"EPLL",1114.39195632935,35.6319842680393,0.926998861468391,469.399411339298
