Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",571.40815226237,27.381661002724,0.536554255058982,0
"BM3D",501.492477416992,27.1744070976111,0.510223478717354,4.15328705735968
"KSVD",363.325730641683,29.8447887827755,0.839949317253277,190.463879397191
"FOE",532.884737650553,29.0573103582316,0.683541173481284,26.88224259516
"EPLL",554.336630503337,30.1317164612197,0.901385930121011,496.198528111391
