Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",979.629456837972,22.0442679029011,0.235351196352861,0
"BM3D",488.368644714355,25.1132637721805,0.456322808500683,3.43526666582452
"KSVD",617.222900390625,30.275374116095,0.69414211656896,94.4151025103347
"FOE",759.253945668538,25.2207082705754,0.394767197668386,84.9561753318322
"EPLL",641.222127278646,29.5835127155562,0.778755138490525,463.968970570123
