Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",188.661324818929,26.9524616221082,0.444212434687199,0
"BM3D",184.381872812907,29.4216350768727,0.608572824643577,4.0741005081304
"KSVD",89.7543017069499,32.4865764526736,0.840452996728867,122.409771325529
"FOE",137.751260121663,29.0821018785759,0.600837950388341,26.5962463406084
"EPLL",348.985658009847,29.3482441798391,0.937709726073374,486.275457443684
