Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",979.629456837972,22.0442679029011,0.235351196352861,0
"BM3D",429.788454691569,26.0010569172235,0.517903176023208,3.08830147386239
"KSVD",693.100584665934,33.6098041699839,0.739996359366447,47.3031211807321
"FOE",830.774913787842,23.9420267953227,0.33721473574527,101.823155461375
"EPLL",641.248635609945,29.5811822796741,0.778740632323631,465.451125213563
