Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",795.600648244222,29.4260058335938,0.583986939219715,0
"BM3D",711.51082611084,34.0082914173938,0.817645692780579,4.06715950683876
"KSVD",732.173728942871,37.9499130741082,0.911436338211549,111.234412255133
"FOE",760.076363881429,32.0681574296607,0.730829793344827,95.9816008002501
"EPLL",780.545740763346,33.8356066916344,0.879383795339156,464.945860742584
