Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",61.8490447998047,30.3587956928639,0.598873954201454,0
"BM3D",3303.03858439128,30.0012468437837,0.466517983081822,4.32575493208611
"KSVD",3265.8655611674,28.9771604954765,0.678756423495007,149.876046104386
"FOE",31.8473167419434,33.3784621676968,0.764721659808192,95.8785113579303
"EPLL",3725.00390879313,29.7981975443109,0.715310356712149,465.9576260615
