Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",309.474599202474,25.356597164289,0.399182257447691,0
"BM3D",768.000045776367,28.9820025075398,0.621797654587975,3.71751905094252
"KSVD",487.271251678467,30.3025003482615,0.815739668093706,70.2092520629968
"FOE",210.889483133952,28.3747105814701,0.585416219705672,77.3724506633486
"EPLL",1456.97672653198,25.7040965669289,0.781917959340207,462.313234049474
