Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",199.130443572998,25.2154563878368,0.327916735505143,0
"BM3D",11782.0868860881,26.1613909161351,0.469629634974324,6.83182510082078
"KSVD",9025.94356028239,23.7918136253107,0.547021607960572,149.662213683203
"FOE",185.648797353109,25.5255039411859,0.347644744368358,101.80521062621
"EPLL",10394.5498352051,23.6647777601591,0.598712935162592,464.11279768578
