Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",145.961040496826,26.5942618658215,0.41404350448768,0
"BM3D",17549.2737070719,23.0775007494894,0.280792224697174,6.80319578968644
"KSVD",10620.5847129822,22.3514242881016,0.38734307852872,149.617937018989
"FOE",134.339138031006,26.9640020313587,0.4381525653664,101.750380545143
"EPLL",11099.5489311218,21.6818926660444,0.43637318005751,464.70263910425
