Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",72.0955301920573,29.6309185964883,0.541228430141455,0
"BM3D",4871.50353749593,24.1495816219681,0.239123955707082,4.38276801589131
"KSVD",1584.41496658325,28.2639651187198,0.690330583444662,94.0592462206025
"FOE",37.3405621846517,32.5633951240679,0.725139661022863,25.87066162747
"EPLL",12136.8797314962,21.098094142077,0.461353515260433,471.231331971161
