Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",1491.1966082255,22.2846444078916,0.207735763058466,0
"BM3D",1034.84576034546,24.2371207519489,0.291455081069821,4.14390567217536
"KSVD",914.304646809896,25.4277637235626,0.439710980027458,2365.1743836274
"FOE",1302.76476287842,25.1114870240386,0.365267262498536,29.4194314087118
"EPLL",1074.35915883382,37.1128294660763,0.904064187100164,468.667929755472
