Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",106.95268758138,28.2094525807496,0.486007468459555,0
"BM3D",487.840314229329,30.3955923680706,0.767015356263312,4.20679312555463
"KSVD",909.569615681966,28.2324783840685,0.877170382104225,132.700937704286
"FOE",60.7501220703125,30.9619213254749,0.668878919237947,69.8901527233453
"EPLL",1561.97781626383,26.2776800520349,0.861963419615508,461.758706351788
