Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",60.0681088765462,30.480399741792,0.635650981504868,0
"BM3D",1278.54465611776,25.6017222053527,0.586857645991671,6.78882902627814
"KSVD",1485.53990046183,20.5891312721188,0.714622306025417,149.742507918813
"FOE",53.9595858256022,30.9621170468947,0.666872682865851,101.741979734787
"EPLL",2505.0454788208,18.607908036434,0.648479344187438,466.49423616221
