Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",327.821859995524,34.6076152875676,0.797255066180911,0
"BM3D",458.040448506673,32.4749429759518,0.567018776989689,6.79416968523706
"KSVD",276.413331349691,40.2445681431489,0.952045045652732,116.803359613581
"FOE",325.060349782308,35.1536670472236,0.818665338748168,101.81040640958
"EPLL",247.935746510824,32.9291559704819,0.930985649864809,466.459908148087
