Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",795.600648244222,29.4260058335938,0.583986939219715,0
"BM3D",807.832483927409,32.9642500699407,0.805953726995268,6.7447130279077
"KSVD",733.734437306722,37.3785032930415,0.911318833489567,146.097444426198
"FOE",788.116364796956,29.8711447603907,0.611859933836041,101.87783671929
"EPLL",780.570490519206,33.8338105556607,0.879367970594928,463.727488228365
