Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",578.920225779216,20.6079104859916,0.225449915486305,0
"BM3D",447.811172485352,23.2384253893625,0.336043295520124,3.69109169085207
"KSVD",228.835081736247,25.3997340997209,0.629684559144996,182.608845384982
"FOE",347.646123250326,22.884773119512,0.344325499098832,84.8551117792143
"EPLL",2421.74821345011,19.110116353621,0.693401736460221,465.263484482917
