Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",950.75000890096,24.451198325134,0.400444309825787,0
"BM3D",512.747522989909,25.0916403208542,0.497982769893885,3.66457708960338
"KSVD",648.563504536947,27.5030626281584,0.647840421702149,871.015523004822
"FOE",830.699426015218,27.2840360576032,0.531165676566904,30.6201792351832
"EPLL",771.171847025553,27.0818012412313,0.836004859307232,493.234793984545
