Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",280.320723215739,29.6878776277629,0.620488040713831,0
"BM3D",174.697180430094,36.4602038807963,0.883606298620996,4.02718568708136
"KSVD",209.781491597493,43.104305053014,0.914568497683593,83.9840238148624
"FOE",248.953269958496,32.131952869487,0.740924145732318,66.0081004007567
"EPLL",197.55934270223,36.6442710031788,0.902122013761792,465.227912196709
