Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",72.0955301920573,29.6309185964883,0.541228430141455,0
"BM3D",7774.33097585042,23.6361075530251,0.254964422093454,4.31045812266502
"KSVD",2723.70927429199,26.4189897946367,0.648126236793237,138.211806136725
"FOE",39.6252212524414,32.2964208283599,0.710777565484499,44.2164512349558
"EPLL",12143.2447191874,21.095353881189,0.461425994203783,469.860833378072
