Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",571.40815226237,27.381661002724,0.536554255058982,0
"BM3D",412.821760813395,27.9078208009461,0.60598822702489,4.170687523488
"KSVD",372.109135945638,31.702209285925,0.88973800021428,65.7059013709099
"FOE",535.777276357015,28.9081743740734,0.674399095026345,44.096048567666
"EPLL",554.447479248047,30.1218926976441,0.901342674182258,477.410114763572
