Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",65.117546081543,30.2392665271999,0.616074304078052,0
"BM3D",27.120371500651,38.3327438060152,0.896651316534928,4.25530947320552
"KSVD",15.890572865804,37.247980634493,0.908681921305199,79.2411752213004
"FOE",35.0280176798503,33.1520261166522,0.771153495227794,96.0812116494184
"EPLL",1237.02283986409,19.769275462426,0.795797552358435,463.665885706977
