Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",188.661324818929,26.9524616221082,0.444212434687199,0
"BM3D",168.218816121419,31.1277348083793,0.713925744417195,4.22841985340327
"KSVD",84.0572268168132,35.8699748465354,0.927877292521756,44.6214369289849
"FOE",127.74743270874,29.6580949490432,0.635246295357977,47.8133228696578
"EPLL",349.104482014974,29.3454583247872,0.937702885533502,468.860667580396
