Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",578.920225779216,20.6079104859916,0.225449915486305,0
"BM3D",672.849107106527,24.8997938676873,0.521784179948593,6.65473226043815
"KSVD",1699.12614949544,20.9723731203036,0.662158637057263,140.785763743048
"FOE",560.445201873779,20.7519993470071,0.233359962825263,101.794540756227
"EPLL",2421.93771107992,19.1097835250569,0.693421617479628,463.196307606797
