Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",280.320723215739,29.6878776277629,0.620488040713831,0
"BM3D",174.055174509684,37.2360539615137,0.897578708242488,4.0312528619837
"KSVD",209.792392730713,43.2870723475628,0.915566170762303,103.672373527953
"FOE",245.00624593099,32.5470660452647,0.755132818117856,95.886696631307
"EPLL",197.556322733561,36.6420615842917,0.902115474764328,465.208318464177
