Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",188.661324818929,26.9524616221082,0.444212434687199,0
"BM3D",347.233669281006,32.4304025429591,0.887858158696479,6.79850371544697
"KSVD",281.131787618001,30.7764181377346,0.935100214109263,146.620779264869
"FOE",177.965948740641,27.3215858132551,0.471142317711539,101.700425705272
"EPLL",349.190724690755,29.3435877623465,0.93770041499896,463.742091056084
