Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",950.75000890096,24.451198325134,0.400444309825787,0
"BM3D",463.530202229818,27.0991642856456,0.661598457195015,3.58562620992828
"KSVD",611.730321248372,32.1329476185258,0.852073799180764,46.6272347158228
"FOE",852.916514078776,26.6515039001971,0.532649463839927,101.764756782704
"EPLL",771.701321919759,27.0702690895219,0.835878711192781,464.798474108719
