Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",9.72443008422851,38.4695581655306,0.860872949852398,0
"BM3D",14267.7675221761,22.5994793026859,0.0321781521250423,4.37655139254258
"KSVD",7689.81173578898,22.232571903944,0.081239623418362,149.635264455189
"FOE",5.63013712565104,41.016840666521,0.913548999477577,59.1144994805006
"EPLL",7406.01419448853,22.5591339360068,0.115259030671343,464.966801778614
