Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",61.8490447998047,30.3587956928639,0.598873954201454,0
"BM3D",4040.49451700846,29.8920641020971,0.464781172494749,6.80570880875159
"KSVD",3276.01661936442,28.9670859411654,0.68169196757527,149.576395621678
"FOE",55.0938975016276,30.8785698043872,0.630384246633277,101.918764270443
"EPLL",3725.27666727702,29.7984160538642,0.715312657252826,462.965290651222
