Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",65.117546081543,30.2392665271999,0.616074304078052,0
"BM3D",59.5183029174805,36.6494090480502,0.801862201763919,4.22762362980063
"KSVD",13.4048767089844,40.0675602461323,0.916479410390489,44.8867862410035
"FOE",38.0115826924642,32.7591257026149,0.756095761928895,44.0886796504669
"EPLL",1236.67914581299,19.7706875268822,0.795834672078399,470.721389637172
