Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",199.130443572998,25.2154563878368,0.327916735505143,0
"BM3D",2448.00448735555,24.7799435071699,0.346504575432747,4.28899087639073
"KSVD",332.504694620768,31.8690557101819,0.859821953521866,98.2369217213904
"FOE",100.778820037842,28.249009755759,0.534836077743223,77.6329357873495
"EPLL",10393.1691233317,23.6651253816269,0.598665432235055,463.387387454958
