Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",571.40815226237,27.381661002724,0.536554255058982,0
"BM3D",433.824217478434,27.8632869563737,0.592260289396148,4.10339182570085
"KSVD",500.212511698405,35.9616725610936,0.915286680951617,50.6282180539458
"FOE",531.010907491048,29.155358890632,0.690490552073545,95.9470525120717
"EPLL",554.498827616374,30.1165981230427,0.90132250031159,464.178922536168
