Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",795.600648244222,29.4260058335938,0.583986939219715,0
"BM3D",708.573083241781,33.0508019161589,0.793189715299753,3.95617651610132
"KSVD",689.127464294434,38.2013505457488,0.910842102328426,96.4841659271564
"FOE",759.49893951416,32.1234308317668,0.732289753685322,70.1420779501723
"EPLL",780.523070017497,33.8369824589529,0.879396027361679,462.253149761093
