Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",571.40815226237,27.381661002724,0.536554255058982,0
"BM3D",468.276526133219,28.4108223327508,0.586518957990483,4.06970923824652
"KSVD",420.98067855835,34.3427282861978,0.904949377490257,40.0355035985991
"FOE",530.318019866943,29.1926103662874,0.691650286531164,70.1836801399648
"EPLL",554.479016621907,30.1183810121851,0.901330751420878,463.40479621097
