Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",60.0681088765462,30.480399741792,0.635650981504868,0
"BM3D",644.331907908122,25.4861433116914,0.571740319361301,4.10979043173715
"KSVD",336.954073588053,26.1902726026593,0.84747331417928,52.3690407578059
"FOE",34.6735750834147,32.9704382752421,0.779323181046361,26.5632478659471
"EPLL",2503.06788253784,18.6101784340277,0.648587575665903,486.390604719391
