Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",9.72443008422851,38.4695581655306,0.860872949852398,0
"BM3D",12925.2354812622,23.3901351452132,0.0387268949523389,4.33198458239513
"KSVD",7349.9375928243,21.9385383065003,0.0842423457733884,149.843284878305
"FOE",5.49440129597982,41.1337290293396,0.915377499648144,81.3284882252069
"EPLL",7407.71450169881,22.5585912492953,0.115263344034409,462.939236335903
