Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",237.0910059611,30.4927338511989,0.630192625691291,0
"BM3D",239.748943328857,35.508539117628,0.84212576572116,4.07341086874824
"KSVD",390.587510426839,34.8826021346955,0.901753307757258,81.6315750621347
"FOE",206.81250890096,33.2160842474527,0.769096697823742,69.996749970788
"EPLL",1364.65641148885,28.7928364486749,0.853338743742739,463.230519957303
