Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",578.920225779216,20.6079104859916,0.225449915486305,0
"BM3D",336.631032307943,23.9225126074537,0.379304543700609,3.27292271301843
"KSVD",167.814211527507,26.1814197865627,0.670707309921105,115.927984989784
"FOE",425.768187204997,21.9767610451379,0.308203147166261,101.813059172401
"EPLL",2421.8259455363,19.1099800298417,0.693408264034073,466.227158212038
