Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",950.75000890096,24.451198325134,0.400444309825787,0
"BM3D",494.774476369222,25.9625743928404,0.559488884809889,3.70034635924093
"KSVD",600.621517181397,29.9664403241903,0.76493382191593,101.306565824836
"FOE",838.084269205729,27.0792067299594,0.539940503104159,51.5270222579433
"EPLL",771.520105997721,27.0740635256124,0.835919877887653,469.772291892336
