Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",9.72443008422851,38.4695581655306,0.860872949852398,0
"BM3D",7869.87144597371,25.0932200542449,0.0578051672220574,4.40000623715068
"KSVD",7986.54602940877,22.6068571291643,0.0784459400568049,149.014469794821
"FOE",5.46670532226563,41.1578049450178,0.915736401003588,40.48425040502
"EPLL",7402.37110519409,22.5602654224894,0.115253623413335,466.567463469245
