Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",72.0955301920573,29.6309185964883,0.541228430141455,0
"BM3D",11072.563583374,24.2542630637871,0.317949770848278,4.30437334794458
"KSVD",10836.9832700094,21.6576652255905,0.412828379505696,149.722913791524
"FOE",35.9045753479004,32.7400844378834,0.734865792498528,96.155093857275
"EPLL",12146.5880152384,21.0938337658215,0.461463777916822,464.245802950251
