Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",145.961040496826,26.5942618658215,0.41404350448768,0
"BM3D",1717.94139734904,26.0456113634108,0.408358680004954,4.32502660657948
"KSVD",63.5400975545247,33.7148638758194,0.878881739229436,120.505165781886
"FOE",76.3419342041016,29.5095469106148,0.607960366377163,73.9089083880992
"EPLL",11096.9743893941,21.6833851068815,0.436335753399567,464.617290802808
