Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",309.474599202474,25.356597164289,0.399182257447691,0
"BM3D",673.275215148926,26.7060748068336,0.47202221160861,3.593737269107
"KSVD",314.765748341878,28.8874963386984,0.668738672972189,322.739176175032
"FOE",242.063977559408,27.1964050792612,0.515259203210073,26.746583383599
"EPLL",1455.26853307088,25.7120989155954,0.782107259880309,494.090610798639
