Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",924.217900594076,28.5302149147554,0.503651880572204,0
"BM3D",1077.55460993449,38.55533115928,0.900688973694747,6.78327164607091
"KSVD",1010.14320246379,38.2382580133282,0.926987481143865,149.691694483832
"FOE",915.243245442708,28.9747141320608,0.533326864975941,102.008273304048
"EPLL",1114.55585606893,35.6269010188189,0.926990744814533,465.268896592779
