Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",199.130443572998,25.2154563878368,0.327916735505143,0
"BM3D",4315.93655904134,25.4013896162848,0.373668542984468,4.35511691104718
"KSVD",1001.09330495199,30.2217973498903,0.815790655313743,130.727209925123
"FOE",106.443347930908,28.0032696981961,0.52134492322151,101.771316844097
"EPLL",10393.7480964661,23.6650094685077,0.598688250881516,464.842965125643
