Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",327.821859995524,34.6076152875676,0.797255066180911,0
"BM3D",500.52819442749,33.4045143549141,0.556336819231775,4.26587552226268
"KSVD",293.906837463379,40.6446568957032,0.958397178743267,108.490645063493
"FOE",317.693110148112,36.8463392616047,0.878918102788557,88.5940850494709
"EPLL",247.949610392253,32.9313587867377,0.930999652634197,463.448252966199
