Algorithm,MSE,PSNR,SSIM,TIME
"before-denoising",309.474599202474,25.356597164289,0.399182257447691,0
"BM3D",623.806844075521,28.2420355097976,0.564838598552812,3.65735857458211
"KSVD",359.85561243693,30.4854118785766,0.774031573572424,68.8952285007785
"FOE",206.080741882324,28.5750087070124,0.592695164344458,51.5177450884412
"EPLL",1456.53689320882,25.7062477690724,0.781968434539215,475.493248876523
